post_id,tweet_text,tweet_date,primary_entity,match_tier,rel_reason,stance,stance_evidence,competitor_tickers,sector_etf,missing_bars,raw_1D,abn_1D,verdict_1D,raw_2D,abn_2D,verdict_2D,raw_3D,abn_3D,verdict_3D,raw_5D,abn_5D,verdict_5D,raw_10D,abn_10D,verdict_10D,raw_1mo,abn_1mo,verdict_1mo
116454250724920799,"Very true!!! President DJT
Marc Thiessen: Trump doesn’t need a deal to get what he wants from Iran: https://www.washingtonpost.com/opinions/2026/04/22/trump-best-move-iran-negotiations/",2026-04-23,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116456358242090182,I LOVE TRUTH SOCIAL! President DONALD J. TRUMP,2026-04-23,DJT,direct,direct: 'truth social',positive,love,,SPY,1,,,no_call,,,no_call,,,no_call,,,no_call,,,no_call,,,no_call
116456468852658900,"It was my Great Honor to meet with the Mayor of Los Angeles, Karen Bass, Fifth District Supervisor Kathryn Barger (Los Angeles County Board of Supervisors), and the Supervisor’s Chief of Staff, Anna M",2026-04-23,WFC,direct,direct: 'wells fargo',no_clear_stance,,,XLF,0,-0.0086,-0.0055,no_claim,0.0056,0.0012,no_claim,0.0174,0.0121,no_claim,0.0265,0.0158,no_claim,-0.0119,-0.0113,no_claim,-0.0409,-0.0478,no_claim
116457753768206600,Cryin’ Chuck Schumer should resign over this. He won’t be missed! President DJT,2026-04-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116457756634688413,Great Patriots!!! President DJT,2026-04-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116457972455781406,"The Southern Poverty Law Center, one of the greatest political scams in American History, has been charged with FRAUD. This is another Democrat Hoax, along with Act Blue, and many others. If it is tru",2026-04-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116474402720502063,"Lee and Kim Greenwood, two of the most spectacular people, had their first grandchild on April 17th. They were with me from the very beginning - Total loyalty, and Lee gave me the greatest walk on son",2026-04-27,DJT,direct,direct: 'djt',positive,love,,SPY,1,,,no_call,,,no_call,,,no_call,,,no_call,,,no_call,,,no_call
116474434041424846,GREAT IDEA!!! DO IT.  President DJT,2026-04-27,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116482505797913052,"Wow, that’s nice. I’ve always wanted to live in Buckingham Palace!!! I’ll talk to the King and Queen about this in a few minutes!!! President DJT",2026-04-28,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116486959174837748,Iran can’t get their act together. They don’t know how to sign a nonnuclear deal. They better get smart soon! President DJT,2026-04-29,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116490320065457761,Intel Stock continues to rise. I’m very proud of that Company in that I am responsible for making the United States of America over 30 Billion Dollars in the last 90 days on that stock alone. There ar,2026-04-29,INTC,direct,direct: 'intel',positive,congratulations|great|congratulations,AMD NVDA TSM,SOXX,0,-0.0117,-0.0243,flat,0.0421,0.02,flat,0.0019,-0.0121,flat,0.1821,0.0698,flat,0.2583,0.099,flat,0.1996,-0.0492,flat
116490493540315586,"Robert Hardman has written an amazing book about the incredible life of the beloved and deeply respected Queen Elizabeth II. In his research, Robert discovers many interesting things about the Queen, ",2026-04-29,AMZN,direct,direct: 'amazon',no_clear_stance,,WMT TGT COST,XLY,0,-0.0297,-0.0284,no_claim,-0.018,-0.0191,no_claim,-0.0041,0.0025,no_claim,0.0067,-0.0049,no_claim,-0.0111,-0.013,no_claim,-0.0093,-0.0293,no_claim
116491559257751897,"“86” is a mob term for “kill him.” They say 86 him! 86 47 means “kill President Trump.”James Comey, who is a Dirty Cop, one of the worst, knows this full well! EIGHT MILES OUT, SIX FEET DOWN! Didn’t h",2026-04-30,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116493880308071365,"When is ABC Fake News Network firing seriously unfunny Jimmy Kimmel, who incompetently presides over one of the Lowest Rated shows on Television? People are angry. It better be soon!!! President DJT",2026-04-30,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116493939901285486,"The Chancellor of Germany should spend more time on ending the war with Russia/Ukraine (Where he has been totally ineffective!), and fixing his broken Country, especially Immigration and Energy, and l",2026-04-30,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116496713231472397,"Great job by highly respected Navy Commander Kirk Lippold in interview with Jesse Watters on FoxNews. Very smart and insightful concerning Iran, and more. Thank you, Commander! President DJT",2026-05-01,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116514034239300873,"TERMINATE THE FILIBUSTER, AND WIN!!! President DJT",2026-05-04,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116516271982832945,"When a devastated (he was crying like a baby!) Van Jones of CNN came to me with a group of African American leaders, he had “DEAD” in getting Criminal Justice Reform approved in Congress. Van Jones an",2026-05-04,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116530619109975255,"Chuck Devore, Army Intelligence, was fantastic tonight on Jesse Watters. Thank you Chuck!!! President DJT",2026-05-07,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116530635363991354,"Washington D.C. CRIME is at its lowest point in 30 years, plus! President DJT",2026-05-07,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116530958523656778,Wow. Study this Chart! President DJT,2026-05-07,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116532960075277957,"A highly accurate depiction of the Sleepy Joe Biden Administration. Tremendous damage done but, WE’RE BACK!!! President DJT",2026-05-07,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116533234584336287,The Real Deal - GOLD - At Doral in Miami. Put there by great American Patriots!!! President DJT,2026-05-07,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116533436964740040,"This lunatic, Hakeem “Low IQ” Jeffries, should be charged with INCITING VIOLENCE! The Radical Left Democrats actually want to Destroy our Country. President DJT",2026-05-07,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116538296068946492,June 14th. Biggest ever!!! DJT,2026-05-08,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116539515540417858,Bryson DeChambeau and Gary Player doing 50 Push Ups at the White House for the reinstatement of the Presidential Fitness Test! President DJT,2026-05-08,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116539519628279146,Amazing — Bryson doing 30 Pull Ups at the White House for the reinstatement of the Presidential Fitness Test! President DJT,2026-05-08,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116559887253123676,"The Failing New York Times, which is one of the worst newspapers anywhere in the World, and is losing subscribers on an hourly basis, is now at it again. Just like they covered my Landslide 2024 Presi",2026-05-12,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116561201966385448,"The Failing New York Times, which is one of the worst newspapers anywhere in the World, and is losing subscribers on an hourly basis, is now at it again. Just like they covered my Landslide 2024 Presi",2026-05-12,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116561460158049642,"No Republican has ever spoken to me about Cuba, which is a failed country and only heading in one direction - down! Cuba is asking for help, and we are going to talk!!! In the meantime, I’m off to Chi",2026-05-12,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116565066757116256,"CNBC incorrectly reported that the Great Jensen Huang, of Nvidia, was not invited to the incredible gathering of the World's Greatest Businessmen/women proudly going to China. In actuality, Jensen is ",2026-05-13,GS,direct,direct: 'goldman sachs',positive,great|brilliant,,XLF,0,0.0144,0.0174,match,0.0288,0.0259,match,0.007,0.0078,flat,-0.0139,-0.0131,flat,0.058,0.0525,match,0.0996,0.0707,match
116565066757116256,"CNBC incorrectly reported that the Great Jensen Huang, of Nvidia, was not invited to the incredible gathering of the World's Greatest Businessmen/women proudly going to China. In actuality, Jensen is ",2026-05-13,AAPL,direct,direct: 'apple',positive,great|brilliant,,XLK,0,0.0183,0.0207,match,0.016,0.0035,flat,0.0229,0.0286,match,0.0186,0.0414,match,0.0591,0.0187,flat,0.0073,-0.0263,flat
116565066757116256,"CNBC incorrectly reported that the Great Jensen Huang, of Nvidia, was not invited to the incredible gathering of the World's Greatest Businessmen/women proudly going to China. In actuality, Jensen is ",2026-05-13,NVDA,direct,direct: 'nvidia',positive,great|incredible|greatest,,SOXX,0,0.004,0.0027,flat,0.0481,0.0435,match,0.0017,0.0379,match,-0.0192,0.0393,match,-0.0548,-0.1237,opposite,-0.0881,-0.2005,opposite
116565066757116256,"CNBC incorrectly reported that the Great Jensen Huang, of Nvidia, was not invited to the incredible gathering of the World's Greatest Businessmen/women proudly going to China. In actuality, Jensen is ",2026-05-13,BA,direct,direct: 'boeing',positive,great|brilliant,,ITA,0,0.0142,0.0111,match,-0.0338,-0.0314,opposite,-0.0706,-0.0362,opposite,-0.0937,-0.064,opposite,-0.0545,-0.0789,opposite,-0.0658,-0.1148,opposite
116577975964537452,"This is a statue, now standing at Doral, that was commissioned by a large group of political supporters who just wanted a statue of yours truly. I very much appreciate their support, and all that they",2026-05-15,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116584623668841124,No games!!! Watch what’s next on your favorite subject! President DJT,2026-05-16,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116584999440204144,RT: https://truthsocial.com/users/realDonaldTrump/statuses/116584998513616323This is so cool. Watch! President DJT,2026-05-16,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116589795851243755,"Bad Congressman Tom Massie voted against Tax Cuts, the Border Wall, our Military and Law Enforcement. Actually, he voted against almost everything that is good. The Worst Republican Congressman in His",2026-05-17,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116589922190393582,"I HOPE EVERYBODY AT REDEDICATE 250 IS HAVING A GOOD TIME. IF THERE IS ANYTHING I CAN DO TO HELP, JUST HAVE OUR BEAUTIFUL, BOTH INSIDE AND OUT, RACHAEL C.D., GIVE ME A CALL. I’M BACK FROM CHINA!!! Pres",2026-05-17,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116590914302000241,"For Iran, the Clock is Ticking, and they better get moving, FAST, or there won’t be anything left of them. TIME IS OF THE ESSENCE! President DJT",2026-05-17,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116596094940250402,"If Iran surrenders, admits their Navy is gone and resting at the bottom of the sea, and their Air Force is no longer with us, and if their entire Military walks out of Tehran, weapons dropped and hand",2026-05-18,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116615755510809391,Have it!!! Great. President DJT,2026-05-22,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116618310463377683,Glenn Jacobs has a BIG political future in Tennessee - A great guy!!! President DJT,2026-05-22,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116618410517308849,"People don’t remember that Thom Tillis, the weak and ineffective Senator from the Great State of North Carolina, a State I won, including primaries, 6 consecutive times, didn’t have the courage to fig",2026-05-22,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116618545735076530,"I gave up a lot of money in allowing the just announced Anti-Weaponization Fund to go forward. I could have settled my case, including the illegal release of my Tax Returns and the equally illegal BRE",2026-05-22,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116627078084596411,"The Democrats just released an “Autopsy” of their 2024 Presidential Campaign, typos and all, but they refused to discuss two very important words, BAD POLICY. The candidates, Sleepy Joe and then, Kama",2026-05-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116629446282651415,This is a bad (Sick!) group of people. Very destructive to our great Nation. Caused tremendous damage through Weaponization! President DJT,2026-05-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116629885537147552,The Dumocrats don’t want to allow FISHING. Fighting us in Court. Bad for the environment. Amazing! President DJT,2026-05-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116630919376298273,"If I make a deal with Iran, it will be a good and proper one, not like the one made by Obama, which gave Iran massive amounts of CASH, and a clear and open path to a Nuclear Weapon. Our deal is the ex",2026-05-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116632780751574963,The voice and genius of the great Dana White (UFC!). Thank you Dana! President DJT,2026-05-25,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116634668906719597,"I laugh at all of the Dumocrats, RINOS, and Fools who know nothing about the potential deal I am making with Iran, things that haven't even been negotiated yet, weak and ineffective people like failed",2026-05-25,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116635119382599342,Mike: Thank you for your nice words on Fox. We are on the same path. Keep up the great work. Good luck on the Show! President DJT,2026-05-25,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116637404995923093,"The Enriched Uranium (Nuclear Dust!) will either be immediately turned over to the United States to be brought home and destroyed or, preferably, in conjunction and coordination with the Islamic Repub",2026-05-25,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116640319334016190,Great job on FoxNews by Alex Gray. Thanks Alex!!! President DJT,2026-05-26,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116640630404037479,"Historian, and far beyond that, Victor Davis Hanson, is GREAT. That’s all I have to say. There is no further explanation needed. A fantastic man! President DJT",2026-05-26,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116640837468653063,Great job by Congressman Derrick Van Orden on FoxNews. A real PRO! President DJT,2026-05-26,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116641867405994600,Just finished my 6 month physical at Walter Reed Military Medical Center. Everything checked out PERFECTLY. Thank you to the great Doctors and Staff! Heading back to the White House. President DJT,2026-05-26,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116646286868516993,"Congratulations to Ken Paxton on such a tremendous win, and to John Cornyn for having run a strong and powerful race but, more importantly, having had a truly great career. John will remain my friend ",2026-05-27,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116646308242618920,"Congratulations to Ken Paxton on such a tremendous win, and to John Cornyn for having run a strong and powerful race but, more importantly, having had a truly great career. John will remain my friend ",2026-05-27,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116647016538665889,"This Weak on Crime, Open Borders Dumocrat, can never be allowed to represent the Great People of Texas. His “values” are the exact opposite!!! President DJT",2026-05-27,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116647052759264072,"Congratulations to the Dumocrat Party! Al Green, one of the most mentally deficient Congressmen in the history of our Country, has lost, in a landslide, his seat in Congress - But I will miss that lun",2026-05-27,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116659197463770070,So unfair to Tina Peters — 9 years vs. ZERO! President DJT,2026-05-29,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116664418957601249,"Thank you Jaxson! It was great being with you. I know you're taking some heat from the Radical Left Lunatics who are jealous of you, me, and everyone who surrounds us but, I also know that your Jersey",2026-05-30,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116664536700150219,"PRESIDENT DONALD J. TRUMP vs. Kathy Hochul, New York’s failed Governor who, if people are smart, will vote for Bruce Blakeman — He will, MAKE NEW YORK GREAT AGAIN! President DJT",2026-05-30,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116664576257157897,"Tom Brady is a great player, and great guy!President DJT",2026-05-30,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116665133051752156,Watch Lara Trump tonight on FoxNews at 9 P.M. EST. She interviews me for the entire Show! President DJT,2026-05-30,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116666242491370108,"Watch my interview with my fantastic daughter-in-law, Lara Trump, tonight at 9:00 - FoxNews. President DJT",2026-05-30,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116671779106880540,"Fake News CNN said today, routinely, that my Iran Nuclear Deal doesn’t talk about Nuclear, when actually it states, very clearly, that Iran will not have a Nuclear Weapon. It then goes on, in very str",2026-05-31,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116673094140159291,"Iran really wants to make a deal, and it will be a good one for the U.S.A. and those that are with us. But don’t the Dumocrats, and various seemingly unpatriotic Republicans, understand that it is MUC",2026-06-01,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116673100624536427,Has anyone ever seen a happy Dumocrat??? President DJT,2026-06-01,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116678321217174312,"Ex-intel official reported Hunter Biden laptop letter was ‘deception operation,’ DOJ asked to probe: https://justthenews.com/accountability/political-ethics/ex-obama-intel-official-referred-hunter-bid",2026-06-02,INTC,direct,direct: 'intel',no_clear_stance,,AMD NVDA TSM,SOXX,0,0.0045,-0.0295,no_claim,0.049,-0.0032,no_claim,0.0403,0.0103,no_claim,0.0262,0.0497,no_claim,0.1899,0.1155,no_claim,0.1821,0.1568,no_claim
116680527571740743,"Great job by highly decorated Navy Seal Officer, Mike Sarraille, on Jesse Watters. Mike has seen it all, and really gets it. A “tough cookie.” President DJT",2026-06-02,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116687801575068178,Has anyone ever seen a Happy Communist? President DJT,2026-06-03,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116690093479247202,There’s BIG cheating by the Dumocrats in California. Votes are all tied up. May not be in for weeks. Under investigation by the U.S. Attorney’s Office in Los Angeles. Why the vote counting DELAY??? Pr,2026-06-04,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116691542670526572,"Yesterday, in a meaningless vote, the House voted, 4 bad Republicans and all of the Dumocrats, to limit my War Powers, right in the middle of my final negotiations to end the War with the Islamic Repu",2026-06-04,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116692428120649540,"FoxNews should get rid of sloppy RINO Karl Rove. He’s called ME and MAGA wrong for 11 years now, and he still doesn’t get it, and he never will, because he suffers from a completely inoperable, and to",2026-06-04,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116693181442732474,Our Great “Warriors” who fixed and rebuilt the Reflecting Pool! President DJT,2026-06-04,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116693179748077154,Rounding the final turn! President DJT,2026-06-04,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116697823135630394,"A great new book by fabulous Ainsley Earhardt, “America, I’m So Glad You Were Born,” is out now. What a great title! Get it now. Make it number ONE!!! President DJT",2026-06-05,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116697988425226966,"With a great Jobs Report, like just announced, stocks should go up, not down. That’s the way it was for 200 years. Growth does not mean inflation! How else can a Country attain GREATNESS??? President ",2026-06-05,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116698196665878804,"The Great Reflecting Pool, that stretches between The Lincoln Memorial and The Washington Monument, just opened to “rave reviews” but, maliciously or not, some say, like The Washington Post, it was a ",2026-06-05,AMZN,indirect,indirect: 'washington post',positive,great,WMT TGT COST,XLY,0,-0.0059,-0.0113,opposite,-0.0101,-0.0197,opposite,-0.0352,-0.024,opposite,-0.033,-0.0489,opposite,-0.0563,-0.0598,opposite,,,no_call
116698625289241287,RT: https://truthsocial.com/users/realDonaldTrump/statuses/116698624343659358Very impressive. Proud of you! President DJT,2026-06-05,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116700110138790417,"Eric Metaxas, a great guy, has written an incredible new book, “Revolution: The Birth of the Greatest Nation in the History of the World.” As we celebrate our Nation’s 250th Birthday, Eric honors the ",2026-06-05,AMZN,direct,direct: 'amazon',positive,greatest,WMT TGT COST,XLY,0,-0.0059,-0.0113,opposite,-0.0101,-0.0197,opposite,-0.0352,-0.024,opposite,-0.033,-0.0489,opposite,-0.0563,-0.0598,opposite,,,no_call
116712260792747726,"Has anybody been watching the CROOKED Election going on in California. Two great Republican Candidates are being cheated, and so is America, which if the Dumocrats are able to fulfill their mission, g",2026-06-08,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116715381418144428,"Not possible for Spencer Pratt to have lost the L.A. runoffs after the big lead he had. 3rd World Nation. Rigged Elections! Now they’ll be working on great guy Steve Hilton. Won’t have results for, po",2026-06-08,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116716568733590358,I will be doing a TeleRally LIVE at 5:30 P.M. EST for Senator Lindsey Graham and South Carolina Gubernatorial Candidate Pamela Evette — Both have my Complete and Total Endorsement. They will never let,2026-06-08,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116723301122482300,"Congratulations to Senator Lindsey Graham of the Great State of South Carolina on his BIG WIN tonight. With almost 60% of the vote against a large field of very capable candidates, there will be no ru",2026-06-10,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116725444469272742,"Joe Scarborough’s ever shrinking, low rated show, one of the most inaccurate detailers of truthful facts on television, is being crushed in the ratings. His serious case on Trump Derangement Syndrome,",2026-06-10,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116732049110199246,"The United States of America cannot live with the shackles of Birthright Citizenship. It is not economically, or otherwise, sustainable, and no other Country in the World, of consequence, does it! Pre",2026-06-11,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116743353225555838,"Congratulations to Team USA on their Big Win, 4-1, over a very good Paraguay team. Keep it going! President DJT",2026-06-13,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116743815454221461,The Obama Library ten years from now will be a “Mecca” for those who hate America! President DJT,2026-06-13,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
